year;from_country_id;to_country_id;from_country;to_country;total_points
2018;ie;pt;ie;pt;6
2018;il;il;il;il;0
2018;il;cy;il;cy;2
2018;il;at;il;at;13
2018;il;de;il;de;8
2018;il;it;il;it;5
2018;il;cz;il;cz;12
2018;il;se;il;se;10
2018;il;ee;il;ee;8
2018;il;dk;il;dk;6
2018;il;md;il;md;10
2018;il;al;il;al;0
2018;il;lt;il;lt;0
2018;il;fr;il;fr;6
2018;il;bg;il;bg;1
2018;il;no;il;no;0
2018;il;ie;il;ie;0
2018;il;ua;il;ua;7
2018;il;nl;il;nl;0
2018;il;rs;il;rs;0
2018;il;au;il;au;7
2018;il;hu;il;hu;3
2018;il;si;il;si;4
2018;il;es;il;es;0
2018;il;gb;il;gb;8
2018;il;fi;il;fi;6
2018;il;pt;il;pt;0
2018;it;il;it;il;9
2018;it;cy;it;cy;8
2018;it;at;it;at;7
2018;it;de;it;de;13
2018;it;it;it;it;0
2018;it;cz;it;cz;0
2018;it;se;it;se;1
2018;it;ee;it;ee;10
2018;it;dk;it;dk;12
2018;it;md;it;md;10
2018;it;al;it;al;12
2018;it;lt;it;lt;0
2018;it;fr;it;fr;0
2018;it;bg;it;bg;0
2018;it;no;it;no;12
2018;it;ie;it;ie;5
2018;it;ua;it;ua;8
2018;it;nl;it;nl;0
2018;it;rs;it;rs;1
2018;it;au;it;au;0
2018;it;hu;it;hu;2
2018;it;si;it;si;0
2018;it;es;it;es;0
2018;it;gb;it;gb;6
2018;it;fi;it;fi;0
2018;it;pt;it;pt;0
2018;lv;il;lv;il;8
2018;lv;cy;lv;cy;1
2018;lv;at;lv;at;7
2018;lv;de;lv;de;3
2018;lv;it;lv;it;6
2018;lv;cz;lv;cz;4
2018;lv;se;lv;se;12
2018;lv;ee;lv;ee;18
2018;lv;dk;lv;dk;5
2018;lv;md;lv;md;7
2018;lv;al;lv;al;0
2018;lv;lt;lv;lt;16
2018;lv;fr;lv;fr;10
2018;lv;bg;lv;bg;0
2018;lv;no;lv;no;2
2018;lv;ie;lv;ie;0
2018;lv;ua;lv;ua;3
2018;lv;nl;lv;nl;5
2018;lv;rs;lv;rs;0
2018;lv;au;lv;au;6
2018;lv;hu;lv;hu;0
2018;lv;si;lv;si;1
2018;lv;es;lv;es;0
2018;lv;gb;lv;gb;2
2018;lv;fi;lv;fi;0
2018;lv;pt;lv;pt;0
2018;lt;il;lt;il;7
2018;lt;cy;lt;cy;7
2018;lt;at;lt;at;15
2018;lt;de;lt;de;7
2018;lt;it;lt;it;7
2018;lt;cz;lt;cz;8
2018;lt;se;lt;se;12
2018;lt;ee;lt;ee;12
2018;lt;dk;lt;dk;10
2018;lt;md;lt;md;0
2018;lt;al;lt;al;0
2018;lt;lt;lt;lt;0
2018;lt;fr;lt;fr;15
2018;lt;bg;lt;bg;0
2018;lt;no;lt;no;0
2018;lt;ie;lt;ie;4
2018;lt;ua;lt;ua;0
2018;lt;nl;lt;nl;3
2018;lt;rs;lt;rs;0
2018;lt;au;lt;au;0
2018;lt;hu;lt;hu;2
2018;lt;si;lt;si;0
2018;lt;es;lt;es;0
2018;lt;gb;lt;gb;0
2018;lt;fi;lt;fi;0
2018;lt;pt;lt;pt;7
2018;mt;il;mt;il;14
2018;mt;cy;mt;cy;22
2018;mt;at;mt;at;1
2018;mt;de;mt;de;4
2018;mt;it;mt;it;22
2018;mt;cz;mt;cz;8
2018;mt;se;mt;se;7
2018;mt;ee;mt;ee;0
2018;mt;dk;mt;dk;2
2018;mt;md;mt;md;0
2018;mt;al;mt;al;0
2018;mt;lt;mt;lt;5
2018;mt;fr;mt;fr;8
2018;mt;bg;mt;bg;9
2018;mt;no;mt;no;4
2018;mt;ie;mt;ie;0
2018;mt;ua;mt;ua;0
2018;mt;nl;mt;nl;0
2018;mt;rs;mt;rs;0
2018;mt;au;mt;au;9
2018;mt;hu;mt;hu;0
2018;mt;si;mt;si;0
2018;mt;es;mt;es;0
2018;mt;gb;mt;gb;1
2018;mt;fi;mt;fi;0
2018;mt;pt;mt;pt;0
2018;md;il;md;il;22
2018;md;cy;md;cy;13
2018;md;at;md;at;3
2018;md;de;md;de;8
2018;md;it;md;it;8
2018;md;cz;md;cz;6
2018;md;se;md;se;0
2018;md;ee;md;ee;13
2018;md;dk;md;dk;0
2018;md;md;md;md;0
2018;md;al;md;al;0
2018;md;lt;md;lt;0
2018;md;fr;md;fr;0
2018;md;bg;md;bg;11
2018;md;no;md;no;7
2018;md;ie;md;ie;0
2018;md;ua;md;ua;15
2018;md;nl;md;nl;1
2018;md;rs;md;rs;0
2018;md;au;md;au;7
2018;md;hu;md;hu;2
2018;md;si;md;si;0
2018;md;es;md;es;0
2018;md;gb;md;gb;0
2018;md;fi;md;fi;0
2018;md;pt;md;pt;0
2018;me;il;me;il;1
2018;me;cy;me;cy;6
2018;me;at;me;at;0
2018;me;de;me;de;0
2018;me;it;me;it;12
2018;me;cz;me;cz;0
2018;me;se;me;se;2
2018;me;ee;me;ee;5
2018;me;dk;me;dk;6
2018;me;md;me;md;8
2018;me;al;me;al;20
2018;me;lt;me;lt;0
2018;me;fr;me;fr;0
2018;me;bg;me;bg;4
2018;me;no;me;no;7
2018;me;ie;me;ie;0
2018;me;ua;me;ua;7
2018;me;nl;me;nl;3
2018;me;rs;me;rs;24
2018;me;au;me;au;0
2018;me;hu;me;hu;3
2018;me;si;me;si;6
2018;me;es;me;es;0
2018;me;gb;me;gb;2
2018;me;fi;me;fi;0
2018;me;pt;me;pt;0
2018;nl;il;nl;il;15
2018;nl;cy;nl;cy;11
2018;nl;at;nl;at;13
2018;nl;de;nl;de;24
2018;nl;it;nl;it;7
2018;nl;cz;nl;cz;6
2018;nl;se;nl;se;8
2018;nl;ee;nl;ee;4
2018;nl;dk;nl;dk;8
2018;nl;md;nl;md;0
2018;nl;al;nl;al;0
2018;nl;lt;nl;lt;7
2018;nl;fr;nl;fr;0
2018;nl;bg;nl;bg;0
2018;nl;no;nl;no;4
2018;nl;ie;nl;ie;4
2018;nl;ua;nl;ua;0
2018;nl;nl;nl;nl;0
2018;nl;rs;nl;rs;0
2018;nl;au;nl;au;0
2018;nl;hu;nl;hu;2
2018;nl;si;nl;si;1
2018;nl;es;nl;es;0
2018;nl;gb;nl;gb;0
2018;nl;fi;nl;fi;0
2018;nl;pt;nl;pt;2
2018;mk;il;mk;il;4
2018;mk;cy;mk;cy;18
2018;mk;at;mk;at;0
2018;mk;de;mk;de;3
2018;mk;it;mk;it;6
2018;mk;cz;mk;cz;9
2018;mk;se;mk;se;7
2018;mk;ee;mk;ee;12
2018;mk;dk;mk;dk;0
2018;mk;md;mk;md;1
2018;mk;al;mk;al;18
2018;mk;lt;mk;lt;0
2018;mk;fr;mk;fr;0
2018;mk;bg;mk;bg;7
2018;mk;no;mk;no;0
2018;mk;ie;mk;ie;0
2018;mk;ua;mk;ua;4
2018;mk;nl;mk;nl;0
2018;mk;rs;mk;rs;18
2018;mk;au;mk;au;0
2018;mk;hu;mk;hu;0
2018;mk;si;mk;si;4
2018;mk;es;mk;es;0
2018;mk;gb;mk;gb;0
2018;mk;fi;mk;fi;5
2018;mk;pt;mk;pt;0
2018;no;il;no;il;7
2018;no;cy;no;cy;7
2018;no;at;no;at;16
2018;no;de;no;de;18
2018;no;it;no;it;0
2018;no;cz;no;cz;4
2018;no;se;no;se;13
2018;no;ee;no;ee;0
2018;no;dk;no;dk;10
2018;no;md;no;md;0
2018;no;al;no;al;0
2018;no;lt;no;lt;15
2018;no;fr;no;fr;8
2018;no;bg;no;bg;0
2018;no;no;no;no;0
2018;no;ie;no;ie;1
2018;no;ua;no;ua;0
2018;no;nl;no;nl;9
2018;no;rs;no;rs;0
2018;no;au;no;au;6
2018;no;hu;no;hu;0
2018;no;si;no;si;0
2018;no;es;no;es;2
2018;no;gb;no;gb;0
2018;no;fi;no;fi;0
2018;no;pt;no;pt;0
2018;pl;il;pl;il;10
2018;pl;cy;pl;cy;8
2018;pl;at;pl;at;12
2018;pl;de;pl;de;11
2018;pl;it;pl;it;5
2018;pl;cz;pl;cz;4
2018;pl;se;pl;se;6
2018;pl;ee;pl;ee;0
2018;pl;dk;pl;dk;6
2018;pl;md;pl;md;0
2018;pl;al;pl;al;7
2018;pl;lt;pl;lt;1
2018;pl;fr;pl;fr;3
2018;pl;bg;pl;bg;2
2018;pl;no;pl;no;0
2018;pl;ie;pl;ie;7
2018;pl;ua;pl;ua;12
2018;pl;nl;pl;nl;8
2018;pl;rs;pl;rs;0
2018;pl;au;pl;au;4
2018;pl;hu;pl;hu;10
2018;pl;si;pl;si;0
2018;pl;es;pl;es;0
2018;pl;gb;pl;gb;0
2018;pl;fi;pl;fi;0
2018;pl;pt;pl;pt;0
2018;pt;il;pt;il;2
2018;pt;cy;pt;cy;5
2018;pt;at;pt;at;8
2018;pt;de;pt;de;8
2018;pt;it;pt;it;14
2018;pt;cz;pt;cz;0
2018;pt;se;pt;se;0
2018;pt;ee;pt;ee;19
2018;pt;dk;pt;dk;2
2018;pt;md;pt;md;6
2018;pt;al;pt;al;10
2018;pt;lt;pt;lt;6
2018;pt;fr;pt;fr;5
2018;pt;bg;pt;bg;7
2018;pt;no;pt;no;0
2018;pt;ie;pt;ie;3
2018;pt;ua;pt;ua;4
2018;pt;nl;pt;nl;0
2018;pt;rs;pt;rs;0
2018;pt;au;pt;au;0
2018;pt;hu;pt;hu;0
2018;pt;si;pt;si;3
2018;pt;es;pt;es;14
2018;pt;gb;pt;gb;0
2018;pt;fi;pt;fi;0
2018;pt;pt;pt;pt;0
2018;ro;il;ro;il;8
2018;ro;cy;ro;cy;12
2018;ro;at;ro;at;12
2018;ro;de;ro;de;8
2018;ro;it;ro;it;6
2018;ro;cz;ro;cz;3
2018;ro;se;ro;se;0
2018;ro;ee;ro;ee;3
2018;ro;dk;ro;dk;2
2018;ro;md;ro;md;19
2018;ro;al;ro;al;0
2018;ro;lt;ro;lt;6
2018;ro;fr;ro;fr;0
2018;ro;bg;ro;bg;5
2018;ro;no;ro;no;0
2018;ro;ie;ro;ie;1
2018;ro;ua;ro;ua;0
2018;ro;nl;ro;nl;8
2018;ro;rs;ro;rs;0
2018;ro;au;ro;au;2
2018;ro;hu;ro;hu;10
2018;ro;si;ro;si;1
2018;ro;es;ro;es;10
2018;ro;gb;ro;gb;0
2018;ro;fi;ro;fi;0
2018;ro;pt;ro;pt;0
2018;ru;il;ru;il;18
2018;ru;cy;ru;cy;11
2018;ru;at;ru;at;0
2018;ru;de;ru;de;4
2018;ru;it;ru;it;7
2018;ru;cz;ru;cz;2
2018;ru;se;ru;se;11
2018;ru;ee;ru;ee;9
2018;ru;dk;ru;dk;7
2018;ru;md;ru;md;24
2018;ru;al;ru;al;0
2018;ru;lt;ru;lt;3
2018;ru;fr;ru;fr;2
2018;ru;bg;ru;bg;0
2018;ru;no;ru;no;5
2018;ru;ie;ru;ie;0
2018;ru;ua;ru;ua;8
2018;ru;nl;ru;nl;0
2018;ru;rs;ru;rs;0
2018;ru;au;ru;au;5
2018;ru;hu;ru;hu;0
2018;ru;si;ru;si;0
2018;ru;es;ru;es;0
2018;ru;gb;ru;gb;0
2018;ru;fi;ru;fi;0
2018;ru;pt;ru;pt;0
2018;sm;il;sm;il;24
2018;sm;cy;sm;cy;7
2018;sm;at;sm;at;0
2018;sm;de;sm;de;14
2018;sm;it;sm;it;12
2018;sm;cz;sm;cz;10
2018;sm;se;sm;se;8
2018;sm;ee;sm;ee;5
2018;sm;dk;sm;dk;6
2018;sm;md;sm;md;9
2018;sm;al;sm;al;0
2018;sm;lt;sm;lt;0
2018;sm;fr;sm;fr;0
2018;sm;bg;sm;bg;0
2018;sm;no;sm;no;0
2018;sm;ie;sm;ie;4
2018;sm;ua;sm;ua;5
2018;sm;nl;sm;nl;0
2018;sm;rs;sm;rs;3
2018;sm;au;sm;au;2
2018;sm;hu;sm;hu;0
2018;sm;si;sm;si;6
2018;sm;es;sm;es;0
2018;sm;gb;sm;gb;1
2018;sm;fi;sm;fi;0
2018;sm;pt;sm;pt;0
2018;rs;il;rs;il;9
2018;rs;cy;rs;cy;10
2018;rs;at;rs;at;4
2018;rs;de;rs;de;10
2018;rs;it;rs;it;14
2018;rs;cz;rs;cz;5
2018;rs;se;rs;se;12
2018;rs;ee;rs;ee;3
2018;rs;dk;rs;dk;4
2018;rs;md;rs;md;6
2018;rs;al;rs;al;1
2018;rs;lt;rs;lt;0
2018;rs;fr;rs;fr;0
2018;rs;bg;rs;bg;2
2018;rs;no;rs;no;9
2018;rs;ie;rs;ie;0
2018;rs;ua;rs;ua;0
2018;rs;nl;rs;nl;7
2018;rs;rs;rs;rs;0
2018;rs;au;rs;au;0
2018;rs;hu;rs;hu;12
2018;rs;si;rs;si;8
2018;rs;es;rs;es;0
2018;rs;gb;rs;gb;0
2018;rs;fi;rs;fi;0
2018;rs;pt;rs;pt;0
2018;si;il;si;il;1
2018;si;cy;si;cy;14
2018;si;at;si;at;12
2018;si;de;si;de;4
2018;si;it;si;it;10
2018;si;cz;si;cz;11
2018;si;se;si;se;12
2018;si;ee;si;ee;5
2018;si;dk;si;dk;7
2018;si;md;si;md;6
2018;si;al;si;al;5
2018;si;lt;si;lt;0
2018;si;fr;si;fr;2
2018;si;bg;si;bg;0
2018;si;no;si;no;5
2018;si;ie;si;ie;0
2018;si;ua;si;ua;0
2018;si;nl;si;nl;7
2018;si;rs;si;rs;12
2018;si;au;si;au;0
2018;si;hu;si;hu;3
2018;si;si;si;si;0
2018;si;es;si;es;0
2018;si;gb;si;gb;0
2018;si;fi;si;fi;0
2018;si;pt;si;pt;0
2018;es;il;es;il;22
2018;es;cy;es;cy;20
2018;es;at;es;at;8
2018;es;de;es;de;13
2018;es;it;es;it;10
2018;es;cz;es;cz;14
2018;es;se;es;se;2
2018;es;ee;es;ee;3
2018;es;dk;es;dk;0
2018;es;md;es;md;0
2018;es;al;es;al;0
2018;es;lt;es;lt;0
2018;es;fr;es;fr;10
2018;es;bg;es;bg;5
2018;es;no;es;no;3
2018;es;ie;es;ie;6
2018;es;ua;es;ua;0
2018;es;nl;es;nl;0
2018;es;rs;es;rs;0
2018;es;au;es;au;0
2018;es;hu;es;hu;0
2018;es;si;es;si;0
2018;es;es;es;es;0
2018;es;gb;es;gb;0
2018;es;fi;es;fi;0
2018;es;pt;es;pt;0
2018;se;il;se;il;17
2018;se;cy;se;cy;16
2018;se;at;se;at;12
2018;se;de;se;de;6
2018;se;it;se;it;0
2018;se;cz;se;cz;3
2018;se;se;se;se;0
2018;se;ee;se;ee;0
2018;se;dk;se;dk;12
2018;se;md;se;md;0
2018;se;al;se;al;0
2018;se;lt;se;lt;7
2018;se;fr;se;fr;5
2018;se;bg;se;bg;6
2018;se;no;se;no;10
2018;se;ie;se;ie;4
2018;se;ua;se;ua;0
2018;se;nl;se;nl;1
2018;se;rs;se;rs;0
2018;se;au;se;au;8
2018;se;hu;se;hu;0
2018;se;si;se;si;0
2018;se;es;se;es;0
2018;se;gb;se;gb;0
2018;se;fi;se;fi;9
2018;se;pt;se;pt;0
2018;ch;il;ch;il;6
2018;ch;cy;ch;cy;10
2018;ch;at;ch;at;8
2018;ch;de;ch;de;18
2018;ch;it;ch;it;8
2018;ch;cz;ch;cz;0
2018;ch;se;ch;se;5
2018;ch;ee;ch;ee;10
2018;ch;dk;ch;dk;2
2018;ch;md;ch;md;0
2018;ch;al;ch;al;7
2018;ch;lt;ch;lt;8
2018;ch;fr;ch;fr;0
2018;ch;bg;ch;bg;2
2018;ch;no;ch;no;0
2018;ch;ie;ch;ie;6
2018;ch;ua;ch;ua;0
2018;ch;nl;ch;nl;0
2018;ch;rs;ch;rs;12
2018;ch;au;ch;au;0
2018;ch;hu;ch;hu;0
2018;ch;si;ch;si;0
2018;ch;es;ch;es;1
2018;ch;gb;ch;gb;0
2018;ch;fi;ch;fi;0
2018;ch;pt;ch;pt;13
2018;ua;il;ua;il;22
2018;ua;cy;ua;cy;4
2018;ua;at;ua;at;7
2018;ua;de;ua;de;0
2018;ua;it;ua;it;5
2018;ua;cz;ua;cz;14
2018;ua;se;ua;se;6
2018;ua;ee;ua;ee;4
2018;ua;dk;ua;dk;11
2018;ua;md;ua;md;6
2018;ua;al;ua;al;0
2018;ua;lt;ua;lt;2
2018;ua;fr;ua;fr;19
2018;ua;bg;ua;bg;0
2018;ua;no;ua;no;0
2018;ua;ie;ua;ie;0
2018;ua;ua;ua;ua;0
2018;ua;nl;ua;nl;8
2018;ua;rs;ua;rs;0
2018;ua;au;ua;au;2
2018;ua;hu;ua;hu;1
2018;ua;si;ua;si;5
2018;ua;es;ua;es;0
2018;ua;gb;ua;gb;0
2018;ua;fi;ua;fi;0
2018;ua;pt;ua;pt;0
2018;gb;il;gb;il;17
2018;gb;cy;gb;cy;8
2018;gb;at;gb;at;12
2018;gb;de;gb;de;3
2018;gb;it;gb;it;0
2018;gb;cz;gb;cz;5
2018;gb;se;gb;se;2
2018;gb;ee;gb;ee;6
2018;gb;dk;gb;dk;2
2018;gb;md;gb;md;4
2018;gb;al;gb;al;7
2018;gb;lt;gb;lt;12
2018;gb;fr;gb;fr;0
2018;gb;bg;gb;bg;14
2018;gb;no;gb;no;5
2018;gb;ie;gb;ie;13
2018;gb;ua;gb;ua;0
2018;gb;nl;gb;nl;0
2018;gb;rs;gb;rs;0
2018;gb;au;gb;au;1
2018;gb;hu;gb;hu;0
2018;gb;si;gb;si;0
2018;gb;es;gb;es;1
2018;gb;gb;gb;gb;0
2018;gb;fi;gb;fi;4
2018;gb;pt;gb;pt;0
2019;al;nl;al;nl;7
2019;al;it;al;it;13
2019;al;ru;al;ru;13
2019;al;ch;al;ch;14
2019;al;se;al;se;6
2019;al;no;al;no;5
2019;al;mk;al;mk;18
2019;al;az;al;az;11
2019;al;au;al;au;3
2019;al;is;al;is;0
2019;al;cz;al;cz;0
2019;al;dk;al;dk;0
2019;al;cy;al;cy;7
2019;al;mt;al;mt;0
2019;al;si;al;si;0
2019;al;fr;al;fr;3
2019;al;al;al;al;0
2019;al;rs;al;rs;0
2019;al;sm;al;sm;10
2019;al;ee;al;ee;0
2019;al;gr;al;gr;6
2019;al;es;al;es;0
2019;al;il;al;il;0
2019;al;by;al;by;0
2019;al;de;al;de;0
2019;al;gb;al;gb;0
2019;am;nl;am;nl;16
2019;am;it;am;it;15
2019;am;ru;am;ru;17
2019;am;ch;am;ch;15
2019;am;se;am;se;14
2019;am;no;am;no;5
2019;am;mk;am;mk;10
2019;am;az;am;az;0
2019;am;au;am;au;1
2019;am;is;am;is;3
2019;am;cz;am;cz;3
2019;am;dk;am;dk;0
2019;am;cy;am;cy;0
2019;am;mt;am;mt;10
2019;am;si;am;si;0
2019;am;fr;am;fr;4
2019;am;al;am;al;0
2019;am;rs;am;rs;0
2019;am;sm;am;sm;0
2019;am;ee;am;ee;0
2019;am;gr;am;gr;0
2019;am;es;am;es;0
2019;am;il;am;il;0
2019;am;by;am;by;1
2019;am;de;am;de;0
2019;am;gb;am;gb;2
2019;au;nl;au;nl;12
2019;au;it;au;it;5
2019;au;ru;au;ru;4
2019;au;ch;au;ch;7
2019;au;se;au;se;20
2019;au;no;au;no;12
2019;au;mk;au;mk;7
2019;au;az;au;az;3
2019;au;au;au;au;0
2019;au;is;au;is;18
2019;au;cz;au;cz;7
2019;au;dk;au;dk;0
2019;au;cy;au;cy;0
2019;au;mt;au;mt;4
2019;au;si;au;si;0
2019;au;fr;au;fr;13
2019;au;al;au;al;0
2019;au;rs;au;rs;1
2019;au;sm;au;sm;0
2019;au;ee;au;ee;0
2019;au;gr;au;gr;0
2019;au;es;au;es;0
2019;au;il;au;il;0
2019;au;by;au;by;0
2019;au;de;au;de;3
2019;au;gb;au;gb;0
2019;at;nl;at;nl;15
2019;at;it;at;it;17
2019;at;ru;at;ru;5
2019;at;ch;at;ch;22
2019;at;se;at;se;6
2019;at;no;at;no;9
2019;at;mk;at;mk;12
2019;at;az;at;az;5
2019;at;au;at;au;3
2019;at;is;at;is;6
2019;at;cz;at;cz;3
2019;at;dk;at;dk;0
2019;at;cy;at;cy;0
2019;at;mt;at;mt;0
2019;at;si;at;si;2
2019;at;fr;at;fr;5
2019;at;al;at;al;0
2019;at;rs;at;rs;6
2019;at;sm;at;sm;0
2019;at;ee;at;ee;0
2019;at;gr;at;gr;0
2019;at;es;at;es;0
2019;at;il;at;il;0
2019;at;by;at;by;0
2019;at;de;at;de;0
2019;at;gb;at;gb;0
2019;az;nl;az;nl;7
2019;az;it;az;it;11
2019;az;ru;az;ru;24
2019;az;ch;az;ch;8
2019;az;se;az;se;0
2019;az;no;az;no;1
2019;az;mk;az;mk;11
2019;az;az;az;az;0
2019;az;au;az;au;2
2019;az;is;az;is;0
2019;az;cz;az;cz;0
2019;az;dk;az;dk;0
2019;az;cy;az;cy;3
2019;az;mt;az;mt;14
2019;az;si;az;si;4
2019;az;fr;az;fr;0
2019;az;al;az;al;7
2019;az;rs;az;rs;0
2019;az;sm;az;sm;10
2019;az;ee;az;ee;0
2019;az;gr;az;gr;6
2019;az;es;az;es;2
2019;az;il;az;il;0
2019;az;by;az;by;6
2019;az;de;az;de;0
2019;az;gb;az;gb;0
2019;by;nl;by;nl;16
2019;by;it;by;it;10
2019;by;ru;by;ru;13
2019;by;ch;by;ch;8
2019;by;se;by;se;2
2019;by;no;by;no;8
2019;by;mk;by;mk;10
2019;by;az;by;az;11
2019;by;au;by;au;2
2019;by;is;by;is;7
2019;by;cz;by;cz;0
2019;by;dk;by;dk;0
2019;by;cy;by;cy;8
2019;by;mt;by;mt;12
2019;by;si;by;si;5
2019;by;fr;by;fr;0
2019;by;al;by;al;0
2019;by;rs;by;rs;0
2019;by;sm;by;sm;1
2019;by;ee;by;ee;0
2019;by;gr;by;gr;3
2019;by;es;by;es;0
2019;by;il;by;il;0
2019;by;by;by;by;0
2019;by;de;by;de;0
2019;by;gb;by;gb;0
2019;be;nl;be;nl;18
2019;be;it;be;it;20
2019;be;ru;be;ru;1
2019;be;ch;be;ch;12
2019;be;se;be;se;2
2019;be;no;be;no;7
2019;be;mk;be;mk;0
2019;be;az;be;az;0
2019;be;au;be;au;8
2019;be;is;be;is;13
2019;be;cz;be;cz;5
2019;be;dk;be;dk;1
2019;be;cy;be;cy;2
2019;be;mt;be;mt;0
2019;be;si;be;si;0
2019;be;fr;be;fr;18
2019;be;al;be;al;0
2019;be;rs;be;rs;0
2019;be;sm;be;sm;0
2019;be;ee;be;ee;0
2019;be;gr;be;gr;3
2019;be;es;be;es;6
2019;be;il;be;il;0
2019;be;by;be;by;0
2019;be;de;be;de;0
2019;be;gb;be;gb;0
2019;hr;nl;hr;nl;10
2019;hr;it;hr;it;24
2019;hr;ru;hr;ru;2
2019;hr;ch;hr;ch;14
2019;hr;se;hr;se;5
2019;hr;no;hr;no;5
2019;hr;mk;hr;mk;17
2019;hr;az;hr;az;0
2019;hr;au;hr;au;0
2019;hr;is;hr;is;3
2019;hr;cz;hr;cz;7
2019;hr;dk;hr;dk;0
2019;hr;cy;hr;cy;0
2019;hr;mt;hr;mt;0
2019;hr;si;hr;si;10
2019;hr;fr;hr;fr;3
2019;hr;al;hr;al;1
2019;hr;rs;hr;rs;12
2019;hr;sm;hr;sm;2
2019;hr;ee;hr;ee;1
2019;hr;gr;hr;gr;0
2019;hr;es;hr;es;0
2019;hr;il;hr;il;0
2019;hr;by;hr;by;0
2019;hr;de;hr;de;0
2019;hr;gb;hr;gb;0
2019;cy;nl;cy;nl;11
2019;cy;it;cy;it;16
2019;cy;ru;cy;ru;20
2019;cy;ch;cy;ch;8
2019;cy;se;cy;se;7
2019;cy;no;cy;no;1
2019;cy;mk;cy;mk;0
2019;cy;az;cy;az;6
2019;cy;au;cy;au;2
2019;cy;is;cy;is;0
2019;cy;cz;cy;cz;0
2019;cy;dk;cy;dk;0
2019;cy;cy;cy;cy;0
2019;cy;mt;cy;mt;3
2019;cy;si;cy;si;0
2019;cy;fr;cy;fr;7
2019;cy;al;cy;al;2
2019;cy;rs;cy;rs;0
2019;cy;sm;cy;sm;0
2019;cy;ee;cy;ee;0
2019;cy;gr;cy;gr;24
2019;cy;es;cy;es;4
2019;cy;il;cy;il;5
2019;cy;by;cy;by;0
2019;cy;de;cy;de;0
2019;cy;gb;cy;gb;0
2019;cz;nl;cz;nl;10
2019;cz;it;cz;it;10
2019;cz;ru;cz;ru;12
2019;cz;ch;cz;ch;5
2019;cz;se;cz;se;12
2019;cz;no;cz;no;10
2019;cz;mk;cz;mk;7
2019;cz;az;cz;az;12
2019;cz;au;cz;au;8
2019;cz;is;cz;is;10
2019;cz;cz;cz;cz;0
2019;cz;dk;cz;dk;0
2019;cz;cy;cz;cy;0
2019;cz;mt;cz;mt;3
2019;cz;si;cz;si;10
2019;cz;fr;cz;fr;2
2019;cz;al;cz;al;0
2019;cz;rs;cz;rs;0
2019;cz;sm;cz;sm;0
2019;cz;ee;cz;ee;2
2019;cz;gr;cz;gr;0
2019;cz;es;cz;es;0
2019;cz;il;cz;il;3
2019;cz;by;cz;by;0
2019;cz;de;cz;de;0
2019;cz;gb;cz;gb;0
2019;dk;nl;dk;nl;14
2019;dk;it;dk;it;4
2019;dk;ru;dk;ru;3
2019;dk;ch;dk;ch;12
2019;dk;se;dk;se;22
2019;dk;no;dk;no;17
2019;dk;mk;dk;mk;10
2019;dk;az;dk;az;9
2019;dk;au;dk;au;2
2019;dk;is;dk;is;4
2019;dk;cz;dk;cz;0
2019;dk;dk;dk;dk;0
2019;dk;cy;dk;cy;0
2019;dk;mt;dk;mt;0
2019;dk;si;dk;si;0
2019;dk;fr;dk;fr;0
2019;dk;al;dk;al;0
2019;dk;rs;dk;rs;0
2019;dk;sm;dk;sm;0
2019;dk;ee;dk;ee;10
2019;dk;gr;dk;gr;0
2019;dk;es;dk;es;1
2019;dk;il;dk;il;0
2019;dk;by;dk;by;0
2019;dk;de;dk;de;8
2019;dk;gb;dk;gb;0
2019;ee;nl;ee;nl;15
2019;ee;it;ee;it;0
2019;ee;ru;ee;ru;18
2019;ee;ch;ee;ch;14
2019;ee;se;ee;se;15
2019;ee;no;ee;no;10
2019;ee;mk;ee;mk;0
2019;ee;az;ee;az;6
2019;ee;au;ee;au;2
2019;ee;is;ee;is;5
2019;ee;cz;ee;cz;8
2019;ee;dk;ee;dk;8
2019;ee;cy;ee;cy;0
2019;ee;mt;ee;mt;0
2019;ee;si;ee;si;7
2019;ee;fr;ee;fr;3
2019;ee;al;ee;al;0
2019;ee;rs;ee;rs;4
2019;ee;sm;ee;sm;0
2019;ee;ee;ee;ee;0
2019;ee;gr;ee;gr;0
2019;ee;es;ee;es;0
2019;ee;il;ee;il;0
2019;ee;by;ee;by;1
2019;ee;de;ee;de;0
2019;ee;gb;ee;gb;0
2019;fi;nl;fi;nl;13
2019;fi;it;fi;it;8
2019;fi;ru;fi;ru;4
2019;fi;ch;fi;ch;5
2019;fi;se;fi;se;19
2019;fi;no;fi;no;10
2019;fi;mk;fi;mk;7
2019;fi;az;fi;az;2
2019;fi;au;fi;au;16
2019;fi;is;fi;is;12
2019;fi;cz;fi;cz;4
2019;fi;dk;fi;dk;0
2019;fi;cy;fi;cy;0
2019;fi;mt;fi;mt;1
2019;fi;si;fi;si;7
2019;fi;fr;fi;fr;0
2019;fi;al;fi;al;0
2019;fi;rs;fi;rs;0
2019;fi;sm;fi;sm;0
2019;fi;ee;fi;ee;8
2019;fi;gr;fi;gr;0
2019;fi;es;fi;es;0
2019;fi;il;fi;il;0
2019;fi;by;fi;by;0
2019;fi;de;fi;de;0
2019;fi;gb;fi;gb;0
2019;fr;nl;fr;nl;17
2019;fr;it;fr;it;18
2019;fr;ru;fr;ru;3
